StartDate,EndDate,Progress,Duration,Finished,RecordedDate,Q1,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q191,Q192,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q291,Q292
6/5/24 11:13,6/5/24 11:17,100,251,TRUE,6/5/24 11:17,I consent,Dog,Michael Jordan,Ford,Diabetes,Taco,Harvard,Sunny,FBI,Fly,Broken Arm,Boko Haram,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:00,6/5/24 11:18,100,1105,TRUE,6/5/24 11:18,I consent,cat,The Rock,Ford,cancer,fish,Harvard,sunny,FBI,fly,broken arm,Al Qaeda,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:17,6/5/24 11:20,100,169,TRUE,6/5/24 11:20,I consent,giraffe,Lebron James,Ferrari,AIDS ,taco,Michigan,stormy,CIA,grasshopper,broken arm,Taliban,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 11:19,6/5/24 11:22,100,193,TRUE,6/5/24 11:22,I consent,cat,Tom Brady,Camaro,cancer,spaghetti,University of South Florida,sunny,FBI,Preying Mantis,dislocated shoulder,Isis,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 11:23,6/5/24 11:25,100,113,TRUE,6/5/24 11:25,I consent,tiger,michael jordan,lexus,cancer,hot dog,princeton,rainy,cdc,bee,sprained ankle,hamas,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:10,6/5/24 11:28,100,1068,TRUE,6/5/24 11:28,I consent,Tiger ,Serena Williams,KIA,Confusion and disorientation,pizza,Harvard University,Weathervane,agency,ant,fractur ,Fianna na hEireann,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones"
6/5/24 11:25,6/5/24 11:29,100,222,TRUE,6/5/24 11:29,I consent,lion,Tom Brady,Corvette,cancer,steak,Harvard,rainy,FBI,beetle,ACL tear,ISIS,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 11:28,6/5/24 11:36,100,450,TRUE,6/5/24 11:36,I consent,dog,lebron james,Honda,epilepsy,pizza,colorado,dangerous,doj,mosquito,bruise,al qaeda,"In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:36,6/5/24 11:38,100,162,TRUE,6/5/24 11:38,I consent,Bear,Michael Jordan,Ford Taurus ,Ebola,Macaroni & Cheese,Yale,Snowy,CIA,Mosquito,Broken Ankle,Hamas,"In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 11:36,6/5/24 11:40,100,232,TRUE,6/5/24 11:40,I consent,Dog,Michael Jordan,Ford Mustang,Cancer,Pizza,Harvard,Cold,CIA,Bee,Broken bone,Hamas,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:35,6/5/24 11:41,100,362,TRUE,6/5/24 11:41,I consent,Cheetah,Jackson,Mazda,Covid,Pizza,MIT,Rainy,FBI,Mosquito,Gun shot,Al Qaeda,"In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 11:36,6/5/24 11:43,100,407,TRUE,6/5/24 11:43,I consent,cat,play,STAR,heart,pizza,amazon,summer,hospital,pain,pain,attack,"In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:34,6/5/24 11:43,100,536,TRUE,6/5/24 11:43,I consent,"The first animal that comes to mind is ""dog.""","The first athlete that comes to mind is ""Usain Bolt.""","The first car that comes to mind is ""Tesla Model 3.""","One disease that comes to mind is ""diabetes.""",pizza,Harvard University,"The first way that comes to mind is ""sunny.""",Federal Bureau of Investigation (FBI),"The first insect that comes to mind is ""b",sprained ankle,Country Reports on Terrorism 2019,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones"
6/5/24 11:42,6/5/24 11:45,100,210,TRUE,6/5/24 11:45,I consent,zebra,Lebron James,honda,smallpox,sushi,Berkely,The weather can be sunny,FBI,grasshopper,broken arm,ISIS,"In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:39,6/5/24 11:49,100,595,TRUE,6/5/24 11:49,I consent,frog,Michael Jordan,toyota 4runner,Covid,sushi,University of Washington,Sunny and hot,IRS,praying mantis,broken leg,Hamas,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 11:41,6/5/24 11:51,100,552,TRUE,6/5/24 11:51,I consent,Tiger,Ryan Crawford,KIA,COVID-19,pizza,Harvard University,winter,U.S. federal government agencies,ant ,fracter ,Abu Nidal Organization:,"In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones"
6/5/24 11:48,6/5/24 11:51,100,168,TRUE,6/5/24 11:51,I consent,Dog,Tiger woods,Toyota,chicken pox,steak,Harvard,sunny,FBI,ant,broken back,isis,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 11:47,6/5/24 11:51,100,227,TRUE,6/5/24 11:51,I consent,Dog,Bret Farve,VW Bug,Chicken pox,Pizza,UCLA,Stormy,FBI,firefly,broken leg,ISIS,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:48,6/5/24 11:52,100,229,TRUE,6/5/24 11:52,I consent,cat,Michael Jordan,Toyota,Lyme,burger,New York University,Stormy,NSA,cockroach,Concussion,ISIS,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 11:59,6/5/24 12:03,100,287,TRUE,6/5/24 12:03,I consent,dog,Tom Brady,Ford Thunderbird,diabetes ,chicken strip,University of Illinois at Champaign-Urbana,rainy,IRS,spider,broken arm,ISIS,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 12:09,6/5/24 12:12,100,234,TRUE,6/5/24 12:12,I consent,zebra,kobe bryant,prius,flu,pizza,harvard,rainy,cia,cicada,broken leg,hamas,"In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 12:25,6/5/24 12:28,100,143,TRUE,6/5/24 12:28,I consent,Dog,Tim Tebow,Toyota Corolla,Fatty Liver,Pizza,Florida State University ,Sunny,ATF,Fly,Sprain,ISIS,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/5/24 12:11,6/5/24 12:28,100,990,TRUE,6/5/24 12:28,I consent,Dog,Usain Bolt,Audi,Cancer,Burger,Harvard,Sunny,FBI,bee,broken arm,ISIS,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones","In the bottom half, with the worse ones"
6/5/24 12:31,6/5/24 12:33,100,121,TRUE,6/5/24 12:33,I consent,Dog,Usain Bolt,Ranger,Diabetes,Pizza,UNT,"Pleasant, calm",CIA,Grasshopper,Broken arm,Al Qaeda,"In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones","In the top half, with the better ones","In the top half, with the better ones","In the bottom half, with the worse ones"
6/4/24 11:52,6/4/24 11:54,54,102,FALSE,6/5/24 18:36,I consent,t,t,t,t,t,t,t,t,t,t,t,,,,,,,,,,,
6/5/24 12:16,6/5/24 12:17,4,27,FALSE,6/5/24 18:36,I consent,,,,,,,,,,,,,,,,,,,,,,
